maize1	maize2	pcc	pcc.pval
Zm00001d029757	Zm00001d047364	0.5284653693958109	0.009532852256627955
Zm00001d029753	Zm00001d047362	0.28198389847433253	0.19237861094042988
Zm00001d029750	Zm00001d047361	0.748840326785264	3.943088981587289e-5
Zm00001d029749	Zm00001d047359	-0.09280639875958005	0.6736279402368052
Zm00001d029740	Zm00001d047354	0.4915508074826636	0.017212045084251015
Zm00001d029738	Zm00001d047350	0.8951984845873432	8.098523833355928e-9
Zm00001d029718	Zm00001d047346	0.16617039323240906	0.44858546764567064
Zm00001d029708	Zm00001d048558	0.09859041478804455	0.6544791083308479
Zm00001d029707	Zm00001d048558	0.024953936732126526	0.910016124517653
Zm00001d029706	Zm00001d048558	0.7590376210394352	2.6807377823588767e-5
Zm00001d029704	Zm00001d048560	0.15261919695993073	0.4869248885768138
Zm00001d029699	Zm00001d048559	0.8853465113436249	1.9890696863912737e-8
Zm00001d029699	Zm00001d048559	0.8853465113436249	1.9890696863912737e-8
Zm00001d029699	Zm00001d048559	0.8853465113436249	1.9890696863912737e-8
Zm00001d029703	Zm00001d048559	0.8535937106958266	2.239493032251437e-7
Zm00001d029703	Zm00001d048559	0.8535937106958266	2.239493032251437e-7
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029700	Zm00001d048560	0.5125917692593729	0.012386385238154853
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029701	Zm00001d048560	0.8250046217150551	1.2757750481108112e-6
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029701	Zm00001d048559	0.32367585572517016	0.13190647355157065
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029699	Zm00001d048560	0.6774734989987582	3.832504692011174e-4
Zm00001d029675	Zm00001d048563	0.03418179236820947	0.876952929495197
Zm00001d029664	Zm00001d048564	0.8839936415426919	2.2359557104248008e-08
Zm00001d029662	Zm00001d048565	-0.036025492455309525	0.8703690268293666
Zm00001d029662	Zm00001d048565	-0.036025492455309525	0.8703690268293666
Zm00001d029649	Zm00001d048566	0.2549091875282671	0.24045760727742369
Zm00001d029647	Zm00001d048568	0.9863117563501634	6.342648581511427e-18
Zm00001d029627	Zm00001d048573	0.5107299460819827	0.012762654830925568
Zm00001d029594	Zm00001d047340	0.0029528547153337137	0.9893312982733602
Zm00001d029590	Zm00001d047335	0.4845513846832569	0.019119970981826273
Zm00001d029587	Zm00001d047334	0.9937787911346363	1.6612271608906092e-21
Zm00001d029586	Zm00001d047334	0.9945615580552495	4.0616646075465975e-22
Zm00001d029585	Zm00001d047331	0.9373084283069641	4.441065126184583e-11
Zm00001d029584	Zm00001d047330	0.9976910458818082	5.1048940049434675e-26
Zm00001d029579	Zm00001d047329	0.8226926938224801	1.4485041915998972e-6
Zm00001d029578	Zm00001d047325	0.7433522056613691	4.8176382497537666e-5
Zm00001d029576	Zm00001d047310	0.4139658702361337	0.04956304948736393
Zm00001d029564	Zm00001d047309	0.434540453573726	0.038265738420674655
Zm00001d029561	Zm00001d047306	-0.3545080887370385	0.09696262208076528
Zm00001d029560	Zm00001d047303	0.6663948733003499	5.167800705310274e-4
Zm00001d029557	Zm00001d047302	0.5578462808404833	0.005676267151683308
Zm00001d029553	Zm00001d047298	0.893685323038757	9.349567616353765e-9
Zm00001d029543	Zm00001d047296	0.7855624306916111	8.94762436496264e-6
Zm00001d029539	Zm00001d047293	0.8512508889719421	2.617197990847196e-7
Zm00001d029534	Zm00001d047292	0.4148407174165691	0.04903527622490222
Zm00001d029529	Zm00001d047290	0.5304831626294203	0.009212622374337906
Zm00001d029527	Zm00001d047282	0.6592509362522507	6.226793907121618e-4
Zm00001d029526	Zm00001d047279	0.19114186976621822	0.3823037595060039
Zm00001d029518	Zm00001d047274	0.5751999505886285	0.004086182116335934
Zm00001d029516	Zm00001d047273	0.7156173203554382	1.2354861530214064e-4
Zm00001d029483	Zm00001d047271	0.6050568466534609	0.0022220672920478953
Zm00001d029474	Zm00001d047266	0.5935039089084171	0.0028322412450534295
Zm00001d029473	Zm00001d047265	0.10869037695943339	0.6215472653499601
Zm00001d029451	Zm00001d047261	-0.11805054555240849	0.5916405057217689
Zm00001d029451	Zm00001d047261	-0.11805054555240849	0.5916405057217689
Zm00001d029451	Zm00001d047261	-0.11805054555240849	0.5916405057217689
Zm00001d029451	Zm00001d047261	-0.11805054555240849	0.5916405057217689
Zm00001d029451	Zm00001d047261	-0.11805054555240849	0.5916405057217689
Zm00001d029449	Zm00001d047261	-0.1382136891931318	0.529404879942627
Zm00001d029447	Zm00001d047260	-0.011935621371289383	0.9568947045225793
Zm00001d029441	Zm00001d047251	0.9999847837295448	6.466730803679055e-49
Zm00001d029438	Zm00001d047247	0.11260950728650801	0.6089510127007349
Zm00001d029437	Zm00001d047250	0.8057386230154249	3.4889499677156444e-6
Zm00001d029437	Zm00001d047250	0.8057386230154249	3.4889499677156444e-6
Zm00001d029437	Zm00001d047250	0.8057386230154249	3.4889499677156444e-6
Zm00001d029435	Zm00001d047245	0.6693782444639187	4.7738317458996375e-4
Zm00001d029432	Zm00001d047242	0.2369796868605426	0.2762697251672429
Zm00001d029420	Zm00001d047240	0.46877592759854847	0.024050566991657585
Zm00001d029419	Zm00001d047239	0.40715231208314623	0.05382592073075825
Zm00001d029417	Zm00001d047236	0.566788038636015	0.004802485345630617
Zm00001d029416	Zm00001d047224	0.22455902830241728	0.3029530252824344
Zm00001d029410	Zm00001d047223	0.002017396615082434	0.9927110129980884
Zm00001d029410	Zm00001d047223	0.002017396615082434	0.9927110129980884
Zm00001d029410	Zm00001d047223	0.002017396615082434	0.9927110129980884
Zm00001d029409	Zm00001d047214	0.511505111868773	0.012604874369900687
Zm00001d029402	Zm00001d047216	0.4901436443008048	0.01758264201826193
Zm00001d029393	Zm00001d047218	0.7525677715569159	3.431598449744577e-5
Zm00001d029389	Zm00001d047212	0.9201469651715535	5.218147100132384e-10
Zm00001d029389	Zm00001d047211	0.9509158676213962	3.6134937275099527e-12
Zm00001d029388	Zm00001d047210	0.9459334047260031	9.75449971194385e-12
Zm00001d029387	Zm00001d047210	0.7735127052575435	1.4996435664852003e-5
Zm00001d029383	Zm00001d047208	0.5924868241643824	0.00289214787118151
Zm00001d029383	Zm00001d047208	0.5924868241643824	0.00289214787118151
Zm00001d029378	Zm00001d047204	0.9862943886736242	6.427172163762394e-18
Zm00001d029377	Zm00001d047203	0.9000260059531394	5.0450609605413724e-9
Zm00001d029376	Zm00001d047203	0.05232383061848492	0.8125757394981846
Zm00001d029373	Zm00001d047201	0.9775107029326335	1.1211414768187362e-15
Zm00001d029359	Zm00001d047192	-0.13843095046775208	0.5287515091739221
Zm00001d029359	Zm00001d047192	-0.13843095046775208	0.5287515091739221
Zm00001d029352	Zm00001d047191	0.3380063086343033	0.11468958354233919
Zm00001d029350	Zm00001d047190	0.5207268620983236	0.010847351032113081
Zm00001d029340	Zm00001d047186	0.7362098892442143	6.207257821126078e-5
Zm00001d029336	Zm00001d047183	-0.13865347102961606	0.52808271660526
Zm00001d029333	Zm00001d047181	-0.2671188043470954	0.21789028597654064
Zm00001d029331	Zm00001d047178	0.917318002057876	7.425955901465563e-10
Zm00001d029329	Zm00001d047174	0.5591194755219998	0.005544303965364547
Zm00001d029324	Zm00001d047166	0.7222383723358221	9.966713011876278e-5
Zm00001d029313	Zm00001d047399	0.33291015286348896	0.12061317959053175
Zm00001d029305	Zm00001d047401	0.22715423734402687	0.29725093794364515
Zm00001d029300	Zm00001d047404	0.30975797621327356	0.15033137260540516
Zm00001d029297	Zm00001d047412	0.6408478964838382	9.8522101365494e-4
Zm00001d029290	Zm00001d047417	-0.021941747867909943	0.9208427122370129
Zm00001d029290	Zm00001d047417	-0.021941747867909943	0.9208427122370129
Zm00001d029287	Zm00001d047421	0.9728797622156772	7.846566186128331e-15
Zm00001d029285	Zm00001d047422	0.43380012495799286	0.038633467658995536
Zm00001d029272	Zm00001d047423	0.32127527588865884	0.13496258839538505
Zm00001d029272	Zm00001d047426	0.014851537062500973	0.9463771844795248
Zm00001d029264	Zm00001d047428	0.4461444986406023	0.03285376872972643
Zm00001d029260	Zm00001d047435	0.5731656135432849	0.004250605882335972
Zm00001d029258	Zm00001d047437	0.62660770404284	0.0013778239065175234
Zm00001d029242	Zm00001d047442	0.9713477926566192	1.3878344126643706e-14
Zm00001d029226	Zm00001d047446	-0.10056641445226612	0.6479845113144536
Zm00001d029223	Zm00001d047449	0.7076237270800698	1.588984384018854e-4
Zm00001d029215	Zm00001d047453	0.9449048527813414	1.1834694197829833e-11
Zm00001d029214	Zm00001d047456	0.14013741046733486	0.5236329289328712
Zm00001d029209	Zm00001d047457	0.9769956656483678	1.4188472085841074e-15
Zm00001d029208	Zm00001d047460	0.34066733181998077	0.1116821389158851
Zm00001d029201	Zm00001d047462	0.9887352788575264	8.284634759044759e-19
Zm00001d029200	Zm00001d047463	0.6312512326991122	0.0012372962280031016
Zm00001d029196	Zm00001d047464	0.7176129881904221	1.1587520708008337e-4
Zm00001d029189	Zm00001d047466	0.6026899635087646	0.0023370476552961174
Zm00001d029180	Zm00001d047471	0.5241795360890321	0.010243560406485896
Zm00001d029174	Zm00001d047472	0.8095311640508759	2.887772718168389e-6
Zm00001d029173	Zm00001d047477	0.22420750229260253	0.3037305285565671
Zm00001d029172	Zm00001d047478	0.021238969224013055	0.9233707072319824
Zm00001d029170	Zm00001d047479	0.49351010515677696	0.01670662219204012
Zm00001d029164	Zm00001d047480	0.8258300890864761	1.2186852917578694e-6
Zm00001d029144	Zm00001d047481	0.9105274605480794	1.6496962389870923e-9
Zm00001d029143	Zm00001d047482	0.698237311948806	2.1135949033331558e-4
Zm00001d029135	Zm00001d047487	-0.020871870247661642	0.9246915013138797
Zm00001d029130	Zm00001d047489	0.41825803474937445	0.04701542389780829
Zm00001d029126	Zm00001d047492	-0.20181703890496877	0.35576903928040127
Zm00001d029124	Zm00001d047493	0.80162816350271	4.263195617933281e-6
Zm00001d029120	Zm00001d047494	0.5567236714731084	0.005794787165972032
Zm00001d029107	Zm00001d047499	0.7138174887873742	1.3084480140251496e-4
Zm00001d029105	Zm00001d047501	0.4623983011130436	0.026312855680804857
Zm00001d029102	Zm00001d047503	0.8031932486744737	3.952129388409772e-6
Zm00001d029095	Zm00001d047506	0.8688462817351662	7.568195466075305e-8
Zm00001d029090	Zm00001d047507	-0.029301871344751016	0.894416265319478
Zm00001d029078	Zm00001d047512	0.698412271508911	2.1025885615272514e-4
Zm00001d029064	Zm00001d047519	0.516392752170632	0.011646417924981684
Zm00001d029056	Zm00001d047522	0.3910310212504561	0.06503923441942476
Zm00001d029053	Zm00001d047526	0.4549537904202634	0.029165553176346667
Zm00001d029051	Zm00001d047528	0.105854242043426	0.6307275015738383
Zm00001d029050	Zm00001d047531	0.3639184800843188	0.08780984693059402
Zm00001d029049	Zm00001d047532	0.9928978958195688	6.647277420934932e-21
Zm00001d029047	Zm00001d047533	0.6837870615490553	3.21408797644188e-4
Zm00001d029028	Zm00001d047535	0.6863905344150292	2.98542295373187e-4
Zm00001d029028	Zm00001d047535	0.6863905344150292	2.98542295373187e-4
Zm00001d029023	Zm00001d047537	0.8614417664690791	1.302097625516759e-7
Zm00001d029011	Zm00001d047538	0.3269279540667091	0.1278459673451395
Zm00001d029010	Zm00001d047539	0.9494304111491971	4.909372191627434e-12
Zm00001d029004	Zm00001d047540	0.7945383084440819	5.960344581116458e-6
Zm00001d028995	Zm00001d047554	0.3932489607592843	0.06339880733194407
Zm00001d028992	Zm00001d047555	0.9415286251933084	2.1769822299426073e-11
Zm00001d028989	Zm00001d047558	0.7162528604879601	1.2105829909645536e-4
Zm00001d028986	Zm00001d047559	0.9922309328128637	1.7009551969341513e-20
Zm00001d028982	Zm00001d047560	-0.050775291959795646	0.8180311123285804
Zm00001d028980	Zm00001d047562	0.7752053377575149	1.397345049889735e-5
Zm00001d028974	Zm00001d047563	0.8557372822622753	1.937282468148295e-7
Zm00001d028971	Zm00001d047566	0.28687482615578486	0.18444952423698305
Zm00001d028964	Zm00001d047574	0.7394622262931134	5.536203109990638e-5
Zm00001d028957	Zm00001d047573	0.2359958081092592	0.2783274080054786
Zm00001d028953	Zm00001d047568	0.29354059341603783	0.17400822172975294
Zm00001d028948	Zm00001d047597	0.1677172642990212	0.44431263950917843
Zm00001d028946	Zm00001d047594	0.6457779170526583	8.738018651888098e-4
Zm00001d028941	Zm00001d047591	-0.09483661346722927	0.6668835261651755
Zm00001d028936	Zm00001d047587	0.8475222573045776	3.336046212837383e-7
Zm00001d028931	Zm00001d047582	0.7057466223716454	1.6837256522712676e-4
Zm00001d028930	Zm00001d047579	0.8364792795928795	6.603716893192662e-7
Zm00001d028923	Zm00001d047601	0.7093930133884506	1.503963647215306e-4
Zm00001d028921	Zm00001d047603	0.41077390127304486	0.051526180613955024
Zm00001d028920	Zm00001d047607	-0.39485117107232476	0.06223361716797129
Zm00001d028916	Zm00001d047614	0.8674154159816252	8.425935901918473e-8
Zm00001d028915	Zm00001d047617	-0.2872572061177544	0.18383921074296458
Zm00001d028906	Zm00001d047625	-0.11216871177971983	0.6103624852008829
Zm00001d028906	Zm00001d047625	-0.11216871177971983	0.6103624852008829
Zm00001d028905	Zm00001d047632	0.7634492126929694	2.2554395569081052e-5
Zm00001d028898	Zm00001d047633	0.6591110392177475	6.249266703131637e-4
Zm00001d028895	Zm00001d047634	0.6027206436178917	0.0023355256380077102
Zm00001d028894	Zm00001d047635	0.7222134388841843	9.974889965736194e-5
Zm00001d028890	Zm00001d047636	0.3679981375031941	0.08404895450434997
Zm00001d028889	Zm00001d047638	0.3515075503310185	0.10002444035639033
Zm00001d028887	Zm00001d047651	0.9995560527243244	1.5581904337406625e-33
Zm00001d028885	Zm00001d047639	-0.17428102312603108	0.4264236238916158
Zm00001d028879	Zm00001d047644	0.9954111179239645	6.850903606960394e-23
Zm00001d028874	Zm00001d047647	-0.15957454011929897	0.4670449490956411
Zm00001d028874	Zm00001d047647	-0.15957454011929897	0.4670449490956411
Zm00001d028870	Zm00001d047664	0.9672519553473158	5.543796790512015e-14
Zm00001d028868	Zm00001d047663	-0.33891044082485133	0.11366120447389141
Zm00001d028868	Zm00001d047663	-0.33891044082485133	0.11366120447389141
Zm00001d028867	Zm00001d047662	-0.017806942495411374	0.9357260640272183
Zm00001d028866	Zm00001d047661	0.5188047803300014	0.011195965236262713
Zm00001d028854	Zm00001d047671	-0.01662760151273188	0.9399751663559199
Zm00001d028842	Zm00001d047671	-0.0344589437331739	0.8759626999260437
Zm00001d028842	Zm00001d047671	-0.0344589437331739	0.8759626999260437
Zm00001d028841	Zm00001d047672	0.7006230645377168	1.9677376715537085e-4
Zm00001d028840	Zm00001d047673	0.983803185410805	3.671767545357144e-17
Zm00001d028838	Zm00001d047674	0.9936598989601643	2.0254855701784676e-21
Zm00001d028835	Zm00001d047675	0.37106858731962067	0.08129903660974748
Zm00001d028834	Zm00001d047676	0.7049372128920065	1.7260694892686496e-4
Zm00001d028830	Zm00001d047677	0.8798176162615091	3.180185349412586e-8
Zm00001d028829	Zm00001d047680	0.9688589388334982	3.2917755876709825e-14
Zm00001d028825	Zm00001d047683	0.829801512044254	9.7448720601312045e-07
Zm00001d028820	Zm00001d047687	0.29080775618524207	0.17823829390026685
Zm00001d028813	Zm00001d047688	-0.20499435503046667	0.34808465789892695
Zm00001d028812	Zm00001d047689	0.6681477575823273	4.933066832508078e-4
Zm00001d028811	Zm00001d047694	0.7065268388818294	1.6437666090999935e-4
Zm00001d028810	Zm00001d047695	0.025889624404115474	0.9066560812779381
Zm00001d028808	Zm00001d047696	0.6907222987739704	2.63610236888432e-4
Zm00001d028808	Zm00001d047696	0.6907222987739704	2.63610236888432e-4
Zm00001d028806	Zm00001d047698	0.027572336093667868	0.9006174138587179
Zm00001d028804	Zm00001d047699	0.6215082889516497	0.0015476125506319993
Zm00001d028803	Zm00001d047701	0.1854584429615957	0.39687655247912734
Zm00001d028793	Zm00001d047705	0.6396691122980044	0.0010135937656364433
Zm00001d028787	Zm00001d047706	0.19005192354778228	0.38507463945621534
Zm00001d028786	Zm00001d047707	0.930708295604438	1.2335405544850641e-10
Zm00001d028784	Zm00001d047709	0.7366824901443975	6.105534573352626e-5
Zm00001d028782	Zm00001d047713	0.7871799664592334	8.327759079515126e-6
Zm00001d028777	Zm00001d047716	0.996298496199747	7.202294635251407e-24
Zm00001d028774	Zm00001d047719	0.44878739086493624	0.031710466457247476
Zm00001d028773	Zm00001d047720	0.5618323151024186	0.005271652160762361
Zm00001d028769	Zm00001d047721	0.9994846516838128	7.457021853378118e-33
Zm00001d028768	Zm00001d047722	0.20616332693346473	0.3452822817696124
Zm00001d028761	Zm00001d047723	0.8836358588291132	2.3056681265385938e-8
Zm00001d028755	Zm00001d047727	0.754695490032207	3.166538513748236e-5
Zm00001d028754	Zm00001d047728	0.9844886770795825	2.338713408004723e-17
Zm00001d028752	Zm00001d047732	0.9218707884057332	4.181741382935139e-10
Zm00001d028750	Zm00001d047736	0.533573719747095	0.008739401220974906
Zm00001d028742	Zm00001d047743	0.705405671119359	1.7014509705358597e-4
Zm00001d028744	Zm00001d047744	0.10648068064539315	0.6286951831037418
Zm00001d028736	Zm00001d047745	0.7667236150169042	1.9793042275591138e-5
Zm00001d028730	Zm00001d047747	0.6539317786017359	7.131860043670728e-4
Zm00001d028727	Zm00001d047749	0.0071872614140905434	0.9740358632295694
Zm00001d028725	Zm00001d047750	0.8451971771694485	3.8686417223971647e-7
Zm00001d028721	Zm00001d047752	0.2832512093323483	0.19030216698719596
Zm00001d028714	Zm00001d047753	0.7677055807691898	1.902510732582883e-5
Zm00001d028713	Zm00001d047754	0.8044115899749849	3.7240539146167594e-6
Zm00001d028712	Zm00001d047755	-0.15499698171503395	0.4800814225478073
Zm00001d028711	Zm00001d047758	0.38368610970556866	0.07070377946037011
Zm00001d028709	Zm00001d047757	0.6851071012648139	3.0963232607381623e-4
Zm00001d028699	Zm00001d047762	0.6043759417066101	0.0022546425273009454
Zm00001d028698	Zm00001d047763	0.027892136077995646	0.8994703552410335
Zm00001d028696	Zm00001d047764	0.6759201132213307	3.999534626822691e-4
Zm00001d028693	Zm00001d047765	-0.07837234971967445	0.7222542835512751
Zm00001d028693	Zm00001d047765	-0.07837234971967445	0.7222542835512751
Zm00001d028691	Zm00001d047767	0.630016943152653	0.0012733984607169004
Zm00001d028687	Zm00001d047769	-0.2431215067937841	0.26364250054698724
Zm00001d028685	Zm00001d047771	0.5153731500149158	0.011841253016870298
Zm00001d028679	Zm00001d047772	0.6876895357349078	2.87669497213262e-4
Zm00001d028676	Zm00001d047777	0.6182584164742796	0.001664861909229337
Zm00001d028675	Zm00001d047779	-0.00102588580080299	0.9962933715350901
Zm00001d028671	Zm00001d047780	0.5379842313584756	0.008099027124247591
Zm00001d028668	Zm00001d047782	-0.0133581695073662	0.9517626907537532
Zm00001d028667	Zm00001d047786	0.7823295920469492	1.0309623432889227e-5
Zm00001d028654	Zm00001d047796	-0.10570586521857384	0.6312092519328676
Zm00001d028656	Zm00001d047793	0.5301158300607027	0.009270248200788082
Zm00001d028655	Zm00001d047794	0.6971136984233193	2.1854781041354596e-4
Zm00001d028654	Zm00001d047796	-0.10570586521857384	0.6312092519328676
Zm00001d028653	Zm00001d047797	0.9427939888986219	1.739927556130613e-11
Zm00001d028630	Zm00001d047799	-0.04860667886732679	0.8256846463131866
Zm00001d028643	Zm00001d047800	0.6790731933717771	3.666827395789815e-4
Zm00001d028642	Zm00001d047801	-0.1490232684888641	0.4973662279201204
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028639	Zm00001d047799	-0.16775506147505606	0.44420850480124374
Zm00001d028630	Zm00001d047799	-0.04860667886732679	0.8256846463131866
Zm00001d028625	Zm00001d047802	0.9517356771209101	3.0387687804038018e-12
Zm00001d028623	Zm00001d047803	0.05654690396952955	0.7977416628073256
Zm00001d028620	Zm00001d047804	0.03315451969981014	0.8806248006505147
Zm00001d028619	Zm00001d047805	0.4875318173792068	0.01828765599594302
Zm00001d028616	Zm00001d047806	-0.1742546127491821	0.4264948134988311
Zm00001d028615	Zm00001d047807	0.13304212408751417	0.5450686620903372
Zm00001d028615	Zm00001d047807	0.13304212408751417	0.5450686620903372
Zm00001d028608	Zm00001d047808	0.352356022201636	0.09915149596236147
Zm00001d028606	Zm00001d047812	0.9414334441053083	2.2135432898419058e-11
Zm00001d028603	Zm00001d047813	0.6222848763324814	0.0015206602505048257
Zm00001d028601	Zm00001d047814	0.12364382752291665	0.5740676473784159
Zm00001d028598	Zm00001d047820	0.32218661646332586	0.1337964755507649
Zm00001d028593	Zm00001d047823	0.5208796022906746	0.01082003544793707
Zm00001d028590	Zm00001d047824	0.8422532659508453	4.650788783657647e-7
Zm00001d028586	Zm00001d047828	0.982425304818993	8.601458314393305e-17
Zm00001d028579	Zm00001d047831	0.06922940027902078	0.7536166434976835
Zm00001d028570	Zm00001d047833	0.3443175300171389	0.10765103318470808
Zm00001d028569	Zm00001d047834	0.44854706786183657	0.0318131049154472
Zm00001d028568	Zm00001d047835	0.8714141217989104	6.22219656613063e-8
Zm00001d028567	Zm00001d047837	0.14094315047923173	0.5212243008787371
Zm00001d028566	Zm00001d047839	0.8764260645383869	4.1939170423949913e-8
Zm00001d028565	Zm00001d047840	0.03711848890996929	0.8664698058801925
Zm00001d028561	Zm00001d047841	0.7338179339449253	6.745172097860351e-5
Zm00001d028555	Zm00001d047841	0.33923249032376784	0.11329652811370572
Zm00001d028560	Zm00001d047842	0.3527801865496888	0.09871721433156627
Zm00001d028555	Zm00001d047841	0.33923249032376784	0.11329652811370572
Zm00001d028554	Zm00001d047843	0.2445718530444699	0.2607154378270005
Zm00001d028543	Zm00001d047848	0.5632044122968698	0.005138075689359542
Zm00001d028539	Zm00001d047849	0.8248475240187229	1.2869048224429256e-6
Zm00001d028535	Zm00001d047853	0.037941667941910374	0.863535129297333
Zm00001d028534	Zm00001d047854	0.1268102861573146	0.5642220951731534
Zm00001d028533	Zm00001d047855	-0.2742907296119045	0.20531464492113766
Zm00001d028532	Zm00001d047856	0.7866224157531929	8.537000740693768e-6
Zm00001d028531	Zm00001d047857	0.9225695888933652	3.817233155608597e-10
Zm00001d028529	Zm00001d047859	0.8538982938061438	2.1941413595463064e-7
Zm00001d028524	Zm00001d047860	0.6930776618317175	2.461470412727844e-4
Zm00001d028522	Zm00001d047868	0.6903514578018141	2.664552825666833e-4
Zm00001d028514	Zm00001d047875	0.629784187823031	0.0012803062166936489
Zm00001d028513	Zm00001d047876	0.14914747842476184	0.49700373332812886
Zm00001d028510	Zm00001d047877	0.24964089095296732	0.25064935139021116
Zm00001d028504	Zm00001d047878	0.9188968504536817	6.108215776329334e-10
Zm00001d028503	Zm00001d047879	0.36037174502091573	0.09118037569205324
Zm00001d028490	Zm00001d047882	0.11464145016124054	0.6024620112036461
Zm00001d028456	Zm00001d047887	NA	NA
Zm00001d028457	Zm00001d047887	NA	NA
Zm00001d028458	Zm00001d047888	0.6096448925682623	0.0020127971190706407
Zm00001d028464	Zm00001d047889	0.22046582938640688	0.31208232900211375
Zm00001d028471	Zm00001d047893	0.30059813022717874	0.16340676213102223
Zm00001d028473	Zm00001d047894	-0.3991238509256181	0.05920651573963285
Zm00001d028477	Zm00001d047896	0.1484550781228905	0.49902609777836493
Zm00001d028481	Zm00001d047897	0.598203959887616	0.0025688316057244863
Zm00001d028484	Zm00001d047900	-0.052321066503671916	0.8125854698183766
Zm00001d028451	Zm00001d047901	0.8677592207921256	8.212286590803479e-8
Zm00001d028445	Zm00001d047907	0.19850526732982185	0.3638831377867946
Zm00001d028443	Zm00001d047908	0.7719429492460966	1.6003491642989147e-5
Zm00001d028436	Zm00001d047910	-0.15013855828743997	0.4941160427097421
Zm00001d028429	Zm00001d047911	0.6820687944773116	3.373170269796923e-4
Zm00001d028427	Zm00001d047915	0.7409696835867753	5.247328893358647e-5
Zm00001d028423	Zm00001d047916	0.7440387763293296	4.6996796898364864e-5
Zm00001d028416	Zm00001d047917	0.6410241407468639	9.810378984422938e-4
Zm00001d028415	Zm00001d047918	0.9454826324462529	1.0621781305754975e-11
Zm00001d028414	Zm00001d047920	0.6138620311490008	0.001835440312876621
Zm00001d028413	Zm00001d047921	0.15228354047815193	0.48789485171787095
Zm00001d028412	Zm00001d047923	0.5332252433457259	0.00879173236401834
Zm00001d028406	Zm00001d047931	0.7171129153075145	1.1775791956303282e-4
Zm00001d028405	Zm00001d047934	0.9294285908932945	1.4863408268355807e-10
Zm00001d028400	Zm00001d047938	0.4716006373660227	0.023099816209436737
Zm00001d028399	Zm00001d047939	0.36864497800180834	0.08346392320325358
Zm00001d028396	Zm00001d047941	0.39660795022593714	0.06097494881097544
Zm00001d028392	Zm00001d047942	0.06121980953579099	0.7814062026055537
Zm00001d028389	Zm00001d047944	0.7490078001000765	3.918750135727883e-5
Zm00001d028385	Zm00001d047955	0.566253359989128	0.0048513582458519534
Zm00001d028384	Zm00001d047958	0.3575895003110805	0.0938910881387987
Zm00001d028380	Zm00001d047960	0.917842466114183	6.962394191658237e-10
Zm00001d028377	Zm00001d047962	0.8177552244003142	1.8884437144918623e-6
Zm00001d028373	Zm00001d047965	0.5835961372195247	0.0034628954340753474
Zm00001d028372	Zm00001d047967	-0.20044313851285614	0.35912227891376747
Zm00001d028371	Zm00001d047968	0.6718232779101276	4.470533798618686e-4
Zm00001d028370	Zm00001d047969	0.31076498107021244	0.14894040606527897
Zm00001d028366	Zm00001d047972	0.6239350093727296	0.001464715376105777
Zm00001d028361	Zm00001d047976	0.6065307756259909	0.0021529169932473376
Zm00001d028359	Zm00001d047977	0.8048240411001307	3.6495248100951527e-6
Zm00001d028358	Zm00001d047979	0.9332728376465924	8.397549028071867e-11
Zm00001d028352	Zm00001d047983	0.13231761925935567	0.5472799506572876
Zm00001d028348	Zm00001d047984	0.8997129394359278	5.206047027996659e-9
Zm00001d028347	Zm00001d047984	0.02270337934622104	0.9181038525220871
Zm00001d028339	Zm00001d047986	0.5986632337845081	0.0025442422063672804
Zm00001d028319	Zm00001d047990	0.8682156585447934	7.936117357268341e-8
Zm00001d028307	Zm00001d047993	0.9932724022626578	3.769793328882702e-21
Zm00001d028304	Zm00001d047995	0.3936290022853462	0.06312092818469932
Zm00001d028299	Zm00001d047998	-0.0029778389145193513	0.9892410350914272
Zm00001d028297	Zm00001d047999	0.045164445843513853	0.8378643936637841
Zm00001d028294	Zm00001d048008	0.5834801853735029	0.003470923201724602
Zm00001d028287	Zm00001d048013	0.7010479340104394	1.9427010106458337e-4
Zm00001d028286	Zm00001d048016	0.526869763651218	0.009792534211932921
Zm00001d028285	Zm00001d048017	0.3567106940700808	0.09475961046017196
Zm00001d028284	Zm00001d048019	0.11969336798625355	0.5864554214864316
