SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	spots	avgLength
ERR3791812	shoot	M37W	8DAS	2	m206	TRUE	24272483	151
ERR3791813	shoot	Mo18w	8DAS	1	m207	TRUE	28161129	151
ERR3791814	shoot	Mo18w	8DAS	2	m207	TRUE	29313307	152
ERR3791815	shoot	Ms71	8DAS	1	m208	TRUE	27286593	152
ERR3791816	shoot	Ms71	8DAS	2	m208	TRUE	40599660	152
ERR3791817	shoot	NC350	8DAS	1	m209	TRUE	40197061	152
ERR3791818	shoot	NC350	8DAS	2	m209	TRUE	50986677	152
ERR3791819	shoot	NC358	8DAS	1	m210	TRUE	25436184	151
ERR3791820	shoot	NC358	8DAS	2	m210	TRUE	26195884	151
ERR3791821	shoot	Oh43	8DAS	1	m211	TRUE	20739815	151
ERR3791822	shoot	Oh43	8DAS	2	m211	TRUE	19710770	151
ERR3791823	shoot	Oh7b	8DAS	1	m212	TRUE	29225720	151
ERR3791824	shoot	Oh7b	8DAS	2	m212	TRUE	27251037	151
ERR3791825	shoot	P39	8DAS	1	m213	TRUE	23957959	151
ERR3791826	shoot	P39	8DAS	2	m213	TRUE	24935125	151
ERR3791827	shoot	Tx303	8DAS	1	m214	TRUE	15301923	151
ERR3791828	shoot	Tx303	8DAS	2	m214	TRUE	21219112	151
ERR3791829	shoot	Tzi8	8DAS	1	m215	TRUE	26567928	151
ERR3791830	shoot	Tzi8	8DAS	2	m215	TRUE	22188581	151
ERR3791831	shoot	B97	8DAS	1	m216	TRUE	17396709	152
ERR3791832	shoot	B97	8DAS	2	m216	TRUE	37857144	152
ERR3791833	shoot	CML103	8DAS	1	m217	TRUE	16394236	152
ERR3791834	shoot	CML103	8DAS	2	m217	TRUE	23648293	152
ERR3791835	tassel	B97	V18	1	m218	TRUE	20838001	151
ERR3791836	tassel	B97	V18	2	m218	TRUE	19950517	151
ERR3791837	tassel	CML103	V18	1	m219	TRUE	17332066	151
ERR3791838	tassel	CML277	V18	1	m220	TRUE	21794620	151
ERR3791839	tassel	CML277	V18	2	m220	TRUE	23692495	151
ERR3791840	tassel	CML228	V18	1	m221	TRUE	18830306	151
ERR3791841	tassel	CML228	V18	2	m221	TRUE	19878730	151
ERR3791842	tassel	CML247	V18	1	m222	TRUE	21276044	151
ERR3791843	tassel	CML247	V18	2	m222	TRUE	24354491	151
ERR3791844	tassel	CML322	V18	1	m223	TRUE	18431812	151
ERR3791845	tassel	CML322	V18	2	m223	TRUE	17756309	151
ERR3791846	tassel	CML333	V18	1	m224	TRUE	18974274	151
ERR3791847	tassel	CML333	V18	2	m224	TRUE	17277741	151
ERR3791848	tassel	CML52	V18	1	m225	TRUE	23589148	151
ERR3791849	tassel	CML69	V18	1	m226	TRUE	28146341	151
ERR3791850	tassel	CML69	V18	2	m226	TRUE	35080733	151
ERR3791851	tassel	HP301	V18	1	m227	TRUE	25140646	151
ERR3791852	tassel	HP301	V18	2	m227	TRUE	27280307	151
ERR3791853	tassel	IL14H	V18	1	m228	TRUE	21463926	151
ERR3791854	tassel	IL14H	V18	2	m228	TRUE	19603204	151
ERR3791855	tassel	Ki11	V18	1	m229	TRUE	21452258	151
ERR3791856	tassel	Ki11	V18	2	m229	TRUE	24829236	151
ERR3791857	tassel	Ki3	V18	1	m230	TRUE	23680831	151
ERR3791858	tassel	Ki3	V18	2	m230	TRUE	26638155	151
ERR3791860	tassel	Ky21	V18	1	m231	TRUE	23454250	151
ERR3791861	tassel	M162W	V18	1	m232	TRUE	33092621	151
ERR3791862	tassel	M162W	V18	2	m232	TRUE	26337658	151
ERR3791863	tassel	M37W	V18	1	m233	TRUE	23484626	151
ERR3791864	tassel	M37W	V18	2	m233	TRUE	24871595	151
ERR3791865	tassel	Mo18w	V18	1	m234	TRUE	19801964	151
ERR3791866	tassel	Mo18w	V18	2	m234	TRUE	28988148	151
ERR3791867	tassel	Ms71	V18	1	m235	TRUE	20473934	151
ERR3791868	tassel	Ms71	V18	2	m235	TRUE	21431362	151
ERR3791869	tassel	NC350	V18	1	m236	TRUE	20143901	151
ERR3791870	tassel	NC350	V18	2	m236	TRUE	22997272	151
ERR3791871	tassel	NC358	V18	1	m237	TRUE	24269086	151
ERR3791872	tassel	NC358	V18	2	m237	TRUE	27868407	151
ERR3791873	tassel	Oh43	V18	1	m238	TRUE	23644346	151
ERR3791874	tassel	Oh43	V18	2	m238	TRUE	20540061	151
ERR3791875	tassel	Oh7b	V18	1	m239	TRUE	33054280	151
ERR3791876	tassel	Oh7b	V18	2	m239	TRUE	28563190	151
ERR3791877	tassel	P39	V18	1	m240	TRUE	23172914	151
ERR3791878	tassel	P39	V18	2	m240	TRUE	23385094	151
ERR3791879	tassel	Tx303	V18	1	m241	TRUE	19755815	151
ERR3791880	tassel	Tx303	V18	2	m241	TRUE	19933484	151
ERR3791881	tassel	Tzi8	V18	1	m242	TRUE	16393849	151
ERR3791882	tassel	Tzi8	V18	2	m242	TRUE	18837766	151
